,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Video Release Date,Channel,Views,Likes,Comments,Licensed,official_video,Stream
322,Hillsong Worship,https://open.spotify.com/artist/3SgHzT552wy2W8pNLaLk24,What A Beautiful Name,What A Beautiful Name,single,spotify:track:4KLj9QjEhJl2WU50mxRF9Z,0.424,0.506,2,-5.877,0.0284,0.201,0,0.11,0.138,135.902,238200,https://www.youtube.com/watch?v=nQWFzMvCfLE,What A Beautiful Name - Hillsong Worship,8/9/22,Hillsong Worship,473274835,2329116,108100,TRUE,TRUE,160727214
323,Hillsong Worship,https://open.spotify.com/artist/3SgHzT552wy2W8pNLaLk24,Who You Say I Am - Studio Version,Who You Say I Am (Studio Version),single,spotify:track:2KngtvMAc2wmPipizcEnce,0.376,0.65,6,-8.147,0.0406,0.00406,0,0.089,0.321,171.907,198705,https://www.youtube.com/watch?v=iIstaoIiAQ4,Who You Say I Am (Studio Sessions)  - Hillsong Worship,10/9/22,Hillsong Worship,250712,5612,204,TRUE,TRUE,
324,George Strait,https://open.spotify.com/artist/5vngPClqofybhPERIqQMYd,Roll Me Up and Smoke Me When I Die - Live,Willie Nelson American Outlaw (Live),compilation,spotify:track:5iis9J2sptrUy0VIpFVIg1,0.427,0.813,0,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,134267,https://www.youtube.com/watch?v=kn-AB78kvvE,Willie Nelson - Roll Me Up and Smoke Me When I Die (Live Version),24/3/21,WillieNelsonVEVO,8726124,58294,1658,TRUE,TRUE,9999321
325,Berliner Philharmoniker,https://open.spotify.com/artist/6uRJnvQ3f8whVnmeoecv5Z,"Suite No. 3 in D Major, BWV 1068: II. Air",Born in the 1600s: Bach,compilation,spotify:track:0DqFXzLtKkj9JO421NJpl1,0.0769,0.0846,2,-25.997,0.045,0.922,0.929,0.113,0.0586,176.329,363253,https://www.youtube.com/watch?v=bvj25SpFUJ8,"J.S. Bach: Suite No. 3 in D Major, BWV 1068 - II. Air",13/9/22,Berlin Philharmonic Orchestra - Topic,108521,1949,1,TRUE,TRUE,37292776
326,Rahat Fateh Ali Khan,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,"Rishte Naate - From ""De Dana Dan""",Tera Mera Saath Ho,single,spotify:track:6alUOXeJ3T6vi8dkN8QSbi,0.637,0.825,11,-6.612,0.0815,0.352,0,0.389,0.835,92.029,286587,https://www.youtube.com/watch?v=1W_6Ym3CrU0,Rishte Naate (Full Video song) | De Dana Dan | Akshay Kumar & Katrina Kaif,24/8/22,Eros Now Music,20332260,229809,3016,FALSE,FALSE,23672647
327,Rahat Fateh Ali Khan,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,Mere Rashke Qamar,Baadshaho,compilation,spotify:track:4sNiMTu47WkUgW87qeUlWF,0.718,0.83,4,-5.488,0.0505,0.404,2.50E-05,0.124,0.771,105.012,220382,https://www.youtube.com/watch?v=EVNG6BeSpLU,Mere Rashke Qamar - Rahat Fateh Ali Khan,13/9/22,Black Cinema Production & Events,13768457,96454,2187,TRUE,TRUE,35279310
328,Rahat Fateh Ali Khan,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,"Tere Bin (From ""Simmba"")","Tere Bin (From ""Simmba"")",single,spotify:track:4f5kLqyOJ5ZPnalEVMQrB2,0.649,0.716,7,-3.936,0.0384,0.268,4.51E-06,0.603,0.639,86.949,230948,https://www.youtube.com/watch?v=aeNq_hB9TXI,"SIMMBA: Tere Bin Lyrical | Ranveer Singh, Sara Ali Khan | Tanishk B, Rahat Fateh Ali Khan, Asees K",9/9/22,T-Series,162947282,,17151,TRUE,TRUE,48741691
329,Kishore Kumar,https://open.spotify.com/artist/0GF4shudTAFv8ak9eWdd4Y,Saagar Jaisi Aankhonwali - Saagar / Soundtrack Version,Kishore Kumar most loved in 2020,compilation,spotify:track:5ZZm2yxaR7HG9KeGPKqVW8,0.551,0.47,9,-8.698,0.0313,0.545,0,0.161,0.386,111.796,302147,https://www.youtube.com/watch?v=PFHczgD-lGM,Saagar Jaisi Aankhonwali (Saagar / Soundtrack Version),10/8/22,Kishore Kumar - Topic,3610947,31228,35,TRUE,TRUE,
330,Kishore Kumar,https://open.spotify.com/artist/0GF4shudTAFv8ak9eWdd4Y,"Chhu Kar Mere Manko - From ""Yaarana""",Chalte Chalte…Kishore Da’s Greatest Hits,compilation,spotify:track:1i7s0d9DIP7EVVCwPry42Q,0.369,0.615,4,-7.881,0.0351,0.834,0.000591,0.349,0.375,139.007,253227,https://www.youtube.com/watch?v=BOLYNw3x1lE,Chookar Mere Mann Ko Kiya Tune Kya Ishara | Kishore Kumar | Yaarana 1981 Songs| Amitabh Bachchan,23/6/22,Goldmines Gaane Sune Ansune,33328920,183302,4960,TRUE,TRUE,13131676
331,Kishore Kumar,https://open.spotify.com/artist/0GF4shudTAFv8ak9eWdd4Y,Janu Meri Jaan - Shaan / Soundtrack Version,King of Melody - R. D. Burman - Love is in the Air,compilation,spotify:track:5M89CaQvV6S4DLiprgVY94,0.492,0.486,9,-10.32,0.0558,0.673,6.24E-06,0.238,0.783,134.353,426507,https://www.youtube.com/watch?v=q_MxDz18l4I,Janu Meri Jaan | Shaan | Amitabh Bachchan | Parveen Babi | Kishore Kumar | Mohd Rafi | HD,10/8/22,Hindi Songs,1589980,13843,266,TRUE,TRUE,11086820
332,Shekhar Ravjiani,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,"Besharam Rang (From ""Pathaan"")","Besharam Rang (From ""Pathaan"")",single,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,0.773,0.795,8,-5.537,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474,https://www.youtube.com/watch?v=IpTDF-Ov42k,"Besharam Rang | Pathaan | Shah Rukh Khan, Deepika Padukone | Vishal & Sheykhar | Shilpa, Kumaar",17/3/22,Shaarii Vibes,55236,304,3,FALSE,FALSE,44902959
333,Shekhar Ravjiani,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,Jhoome Jo Pathaan,Pathaan,single,spotify:track:6FAYpZ4jve8vpvTwUvjK6H,0.817,0.738,7,-7.639,0.0748,0.0964,0,0.331,0.616,104.964,208164,https://www.youtube.com/watch?v=YxWlaYCA8MU,"Jhoome Jo Pathaan Song | Shah Rukh Khan, Deepika | Vishal & Sheykhar, Arijit Singh, Sukriti, Kumaar",15/9/22,YRF,195454813,3334223,185883,TRUE,TRUE,22899885
334,Shekhar Ravjiani,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,Firecracker,Jayeshbhai Jordaar,single,spotify:track:324Y55zUTRSMdtFwc91csa,0.838,0.63,9,-5.609,0.171,0.242,0,0.0719,0.64,100.986,166601,https://www.youtube.com/watch?v=GX6T2c6QH4Q,Firecracker | Jayeshbhai Jordaar | Ranveer Singh | Vishal & Sheykhar | New Song | Laal Rangi Chola,5/9/22,YRF,87843632,623252,20830,TRUE,TRUE,18455473
335,Shekhar Ravjiani,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,Zehnaseeb,Hasee Toh Phasee (Original Motion Picture Soundtrack),single,spotify:track:3xF15SqY32Mno3UUMBirhU,0.623,0.595,7,-6.342,0.0331,0.361,0.000136,0.353,0.418,78.029,217440,https://www.youtube.com/watch?v=WnU0lH6C0EA,"Zehnaseeb Lyric Video - Hasee Toh Phasee|Parineeti, Sidharth|Chinmayi S, Shekhar Ravjiani",11/9/22,SonyMusicIndiaVEVO,37969020,238982,3931,TRUE,TRUE,25922739
336,Shekhar Ravjiani,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,The Break Up Mashup,The Break Up Mashup,single,spotify:track:4PqjRiltcMpXoc7orVH5Dc,0.251,0.604,3,-5.622,0.0431,0.171,2.25E-06,0.123,0.166,84.643,307846,https://www.youtube.com/watch?v=SNV0zr00eZI,The Break Up MashUp Full Video Song 2014 | DJ Chetas,16/6/22,T-Series,62917627,773549,13359,TRUE,TRUE,13047107
337,Shekhar Ravjiani,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,The Hook Up Song,Student of the Year 2 (Original Motion Picture Soundtrack),single,spotify:track:1bLNqR3bqpyWkwWKECjVrw,0.846,0.786,1,-4.607,0.0519,0.131,0.000384,0.0835,0.523,106.023,213947,,,13/6/22,,,,,,,47859883
338,Shekhar Ravjiani,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,Love Mashup,Love Mashup,single,spotify:track:7Hm5FQw1NQtfnTI7JUExaP,0.711,0.673,5,-5.89,0.0336,0.25,0,0.214,0.393,109.992,240017,https://www.youtube.com/watch?v=u1CnpMBSYdI,Love Mashup | Zee Music Company | DJ Raahul Pai | Ravi Sharma | Best Hindi Romantic Songs 2019,7/6/22,Zee Music Company,463723,10095,150,TRUE,TRUE,15483196
339,Intocable,https://open.spotify.com/artist/108moq3rq6bm1M4Ypz0J02,Más Muerto Que Vivo,Más Muerto Que Vivo,single,spotify:track:6FkIjhuEDMc3mUFZZKxQlE,0.628,0.689,11,-4.179,0.027,0.0307,0,0.109,0.37,105.959,213221,https://www.youtube.com/watch?v=1yOnXw69nlo,"Matisse, Intocable - Más Muerto Que Vivo (Video Oficial)",3/8/22,MatisseMXVEVO,8211534,75201,1533,TRUE,TRUE,15062982
340,Intocable,https://open.spotify.com/artist/108moq3rq6bm1M4Ypz0J02,Si Me Duele Que Duela,Si Me Duele Que Duela,single,spotify:track:5E74WZEkf6mKyzoQPzPzWO,0.673,0.816,9,-3.483,0.0336,0.187,0,0.26,0.906,129.953,171367,https://www.youtube.com/watch?v=G0_LI_5L-Bg,Intocable -Si Me Duele Que Duela (Video Oficial),31/8/22,Intocable Experience,12296444,51234,1012,FALSE,FALSE,19641150
341,K. S. Chithra,https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH,"Soul Of Varisu (From ""Varisu"")","Soul Of Varisu (From ""Varisu"")",single,spotify:track:5xqK2eth6i7xgH2Ov817H5,0.234,0.323,1,-9.856,0.0314,0.922,0.000287,0.106,0.166,79.222,127135,https://www.youtube.com/watch?v=RbQgF_vocLU,Soul Of Varisu (Tamil) Varisu | Thalapathy Vijay | Vamshi Paidipally | K.S. Chithra | Thaman S,6/9/22,T-Series,15724065,914726,29244,TRUE,TRUE,5154023
342,K. S. Chithra,https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH,"Theerame - From ""Malik""","Theerame (From ""Malik"")",single,spotify:track:3XMYdcclpeP0LBmVLr6L8p,0.66,0.194,4,-12.827,0.032,0.877,2.91E-05,0.125,0.285,119.929,263082,,,15/9/22,,,,,,,16020453
343,K. S. Chithra,https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH,Idhuthaanaa,Saamy (Original Motion Picture Soundtrack),single,spotify:track:4sxIAAwSR2XPeehDZeSseG,0.679,0.615,5,-8.548,0.0665,0.468,1.28E-06,0.19,0.706,100.072,319704,,,22/5/22,,,,,,,3049383
344,K. S. Chithra,https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH,Gudilo Badilo Madilo,DJ,single,spotify:track:7ILXon2PBU1bGYemfNg91q,0.769,0.737,10,-6.462,0.199,0.212,0,0.264,0.877,96.105,264514,https://www.youtube.com/watch?v=d4UswR0Qt5Y,Gudilo Badilo Full VideoSong |DJ Duvvada Jagannadham || Allu Arjun DSP  Hits | Aditya Music,13/6/22,Aditya Music,95029171,359546,10326,TRUE,TRUE,7392171
345,K. S. Chithra,https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH,Kehna Hi Kya - Bombay / Soundtrack Version,Bombay,compilation,spotify:track:5j5vCuBjS1sFWywWUnkJqV,0.693,0.268,9,-15.606,0.0774,0.682,0,0.0658,0.587,127.056,353893,https://www.youtube.com/watch?v=3XU3mFXMuZU,Kehna Hi Kya (Bombay / Soundtrack Version),6/8/22,K. S. Chithra - Topic,5572347,36954,132,TRUE,TRUE,11971021
346,Sunidhi Chauhan,https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v,Lae Dooba,Aiyaary (Original Motion Picture Soundtrack),single,spotify:track:4cNbz1UdBCrnGOg0NNP1iF,0.569,0.297,6,-8.639,0.0292,0.879,0,0.0938,0.466,89.96,229878,https://www.youtube.com/watch?v=mxWBW--yoiA,"Lae Dooba - Full Video | Aiyaary | Sidharth Malhotra, Rakul Preet | Sunidhi Chauhan | Rochak Kohli",5/12/21,Zee Music Company,85049278,807377,18750,TRUE,TRUE,36195008
347,Sunidhi Chauhan,https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v,Valentine's Mashup 2019,Valentine's Mashup 2019,single,spotify:track:1MhHomaXgrPMBroXkpWSSa,0.595,0.61,7,-6.887,0.0499,0.332,2.14E-06,0.0628,0.314,97.974,212522,https://www.youtube.com/watch?v=KOk2KDO_zmI,"Valentines Mashup 2019 | KEDROCK, SD STYLE | Top Romantic Songs | T-Series",14/8/22,T-Series,9440542,92084,2236,TRUE,TRUE,55399812
348,Sunidhi Chauhan,https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v,"Ra Ra Rakkamma (From ""Vikrant Rona"")","Ra Ra Rakkamma (From ""Vikrant Rona"")",single,spotify:track:0stbF4C1ACmIvx0aW81ZXa,0.839,0.972,7,-5.72,0.102,0.431,0.0002,0.0907,0.365,130.012,218344,https://www.youtube.com/watch?v=I3t9agGhWyI,Ra Ra Rakkamma Full Video Song [Kannada] | Vikrant Rona | Kichcha Sudeep | Jacqueline Fernandez|Anup,11/9/22,Lahari Music | T-Series,48830075,397639,4517,TRUE,TRUE,17554316
349,Sunidhi Chauhan,https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v,"Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")","Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")",single,spotify:track:6C8JJFoGC4dkVtAHVK3iif,0.821,0.69,1,-4.981,0.187,0.0202,0.00398,0.199,0.648,140.171,176345,https://www.youtube.com/watch?v=MJmxdlCtFWU,Two Two Two - Video Song | Kaathuvaakula Rendu Kaadhal | Vijay Sethupathi | Anirudh | Vignesh Shivan,28/1/22,Sony Music South,92319294,746061,11872,TRUE,TRUE,34391739
350,Sunidhi Chauhan,https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v,Desi Girl,Dostana (Original Motion Picture Soundtrack),single,spotify:track:3Qpk2qHree1RTH5lZaKnEK,0.746,0.924,8,-6.057,0.0442,0.0169,0.00279,0.097,0.807,136.051,306987,https://www.youtube.com/watch?v=wDIrpvH8MzE,"Desi Girl Full Video - Dostana|John,Abhishek,Priyanka|Sunidhi Chauhan, Vishal Dadlani",29/8/22,SonyMusicIndiaVEVO,93945531,516957,10319,TRUE,TRUE,32703723
351,Sunidhi Chauhan,https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v,"Saami Saami (From ""Pushpa The Rise Part - 01"")","Saami Saami (From ""Pushpa The Rise Part - 01"")",single,spotify:track:1GjRIaC1VRaPw8cl5CAjuF,0.837,0.801,5,-4.978,0.308,0.53,1.03E-06,0.174,0.908,139.894,227160,https://www.youtube.com/watch?v=0JAhGZ5uQlI,Saami Saami Official Video Song Hindi | Pushpa | Allu A | Rashmika M | Sunidhi C | DSP | Sukumar,25/5/22,Hellproved,312,13,1,FALSE,FALSE,35799792
352,The White Stripes,https://open.spotify.com/artist/4F84IBURUo98rz4r61KF70,Seven Nation Army - The Glitch Mob Remix,Seven Nation Army (The Glitch Mob Remix),single,spotify:track:4IiuExPFijOGZnVxGsKWcc,0.701,0.844,4,-6.629,0.133,0.152,0.626,0.194,0.198,120.04,257022,https://www.youtube.com/watch?v=1fSgSm4hryc,Seven Nation Army (The Glitch Mob Remix) (Official Video),2/9/22,TheWhiteStripesVEVO,4783629,63082,1640,TRUE,TRUE,34019784
353,Lynyrd Skynyrd,https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0,Sweet Home Alabama - Edit,20th Century Masters: The Millennium Collection: Best Of The '70s,compilation,spotify:track:72FTNsVwlDXMgxyEnmjwM0,0.63,0.655,7,-9.725,0.0241,0.221,0.00124,0.114,0.91,97.817,220693,https://www.youtube.com/watch?v=x0njSOZ5M3w,Lynyrd Skynyrd - Sweet Home Alabama (Live At The Florida Theatre / 2015),18/9/22,LynyrdSkynyrdVEVO,15426688,93096,2696,TRUE,TRUE,12720380
354,Eric Clapton,https://open.spotify.com/artist/6PAt558ZEZl0DmdXlnjMgD,Change the World,Clapton Chronicles: The Best of Eric Clapton,compilation,spotify:track:5Ds0VGkTSQ1jf4KzLUpZPb,0.721,0.558,9,-8.8,0.0246,0.491,0.00538,0.181,0.542,96.895,234867,https://www.youtube.com/watch?v=x11NA63gLDM,Eric Clapton - Change The World,28/8/22,Clark200666,26036653,139440,5812,FALSE,FALSE,138183118
355,Enya,https://open.spotify.com/artist/6uothxMWeLWIhsGeF7cyo4,May It Be,The Very Best of Enya (Deluxe Edition),compilation,spotify:track:0zvv76DEro0MMox8eLbK7D,0.151,0.172,9,-17.018,0.0383,0.981,0.0238,0.133,0.103,81.397,209693,https://www.youtube.com/watch?v=zbN-pjV4R7o,Enya - May it be,7/9/22,xymox18,801756,7778,395,FALSE,FALSE,154953806
356,Enya,https://open.spotify.com/artist/6uothxMWeLWIhsGeF7cyo4,Aníron,The Very Best of Enya (Deluxe Edition),compilation,spotify:track:0vDwe7rbzdVeGsfelTTrG5,0.177,0.305,1,-14.082,0.036,0.937,0.827,0.0913,0.035,128.585,164613,https://www.youtube.com/watch?v=iMyo8I8AKmY,Enya - Aniron (Extended) HD,9/9/22,Starfishrider,30430584,136901,7316,FALSE,FALSE,24307229
357,Papa Roach,https://open.spotify.com/artist/4RddZ3iHvSpGV4dvATac9X,Last Resort (Reloaded),Last Resort (Reloaded),single,spotify:track:52KlXDEkCkgZxuMjSqzY4L,0.639,0.684,2,-5.619,0.0353,0.00966,0,0.194,0.465,88.05,137297,https://www.youtube.com/watch?v=GYDTcCf0xvw,Papa Roach x Jeris Johnson - Last Resort Reloaded (Official Music Video),12/9/22,Papa Roach,10163917,156422,5943,TRUE,TRUE,41921153
358,Papa Roach,https://open.spotify.com/artist/4RddZ3iHvSpGV4dvATac9X,Swerve - Rockzilla Remix,Swerve (Rockzilla Remix),single,spotify:track:2nUicn7YuS1bo2DqgELtj0,0.585,0.912,10,-4.804,0.0889,0.00258,0,0.108,0.828,165.035,167832,https://www.youtube.com/watch?v=Fk9rTJYfEIY,Papa Roach - Swerve feat. FEVER 333 & Sueco [Official Music Video],20/9/22,Papa Roach,2671967,46470,1776,TRUE,TRUE,1512674
359,a-ha,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE,Take On Me - 2017 Acoustic,Take On Me (2017 Acoustic),single,spotify:track:6NK9sI0Lnsiwn6I0MbWWxn,0.437,0.188,9,-10.868,0.0307,0.92,1.26E-05,0.0988,0.223,103.883,184326,https://www.youtube.com/watch?v=UB11caUeHQY,a-ha - Take On Me (2017 Acoustic / Lyric Video),19/9/22,ahaVEVO,1568926,36004,999,TRUE,TRUE,44538279
360,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Smooth Operator - Single Version,The Best of Sade,compilation,spotify:track:1Hv1VTm8zeOeybub15mA2R,0.734,0.58,9,-6.619,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693,https://www.youtube.com/watch?v=4TYv2PhG89A,Sade - Smooth Operator - Official - 1984,19/3/22,SadeVEVO,114211008,786441,26306,TRUE,TRUE,218772526
361,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Kiss of Life,The Best of Sade,compilation,spotify:track:65krtHkaYLPr0mEbjL61UP,0.723,0.47,6,-11.302,0.028,0.633,0.0373,0.0968,0.783,97.107,251333,https://www.youtube.com/watch?v=MmOau-PMWJk,Sade - Kiss Of Life - Official - 1993,19/8/22,SadeVEVO,39530610,285876,9690,TRUE,TRUE,68194557
362,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Paradise,The Best of Sade,compilation,spotify:track:4tReFKumS5bcFahdXDiM1b,0.738,0.792,1,-7.873,0.0378,0.309,0.39,0.0679,0.968,99.817,217467,https://www.youtube.com/watch?v=C0BLKudnyNo,Sade - Paradise - Official - 1988,14/10/21,SadeVEVO,27710627,143842,4873,TRUE,TRUE,43384851
363,Sade,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,Hang on to Your Love,The Best of Sade,compilation,spotify:track:6KIS5YIZAyeiFNx1aE1OhY,0.846,0.703,0,-5.76,0.0301,0.147,1.21E-05,0.071,0.964,107.767,270467,https://www.youtube.com/watch?v=kxNJV83EMJw,Sade - Hang On To Your Love - Official - 1984,27/8/22,SadeVEVO,20338824,111456,2706,TRUE,TRUE,51494808
364,Wyclef Jean,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe,Killing Me Softly With His Song,Greatest Hits,compilation,spotify:track:2HAVFycrhtbmLxyyxpm6JI,0.765,0.437,4,-10.122,0.0727,0.0271,1.31E-06,0.167,0.498,92.402,290293,https://www.youtube.com/watch?v=oKOtzIo-uYw,Fugees - Killing Me Softly With His Song (Official Video),8/9/20,TheFugeesVEVO,351401822,2549466,42859,TRUE,TRUE,518080621
365,Antonio Vivaldi,https://open.spotify.com/artist/2QOIawHpSlOwXDvSqQ9YJR,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",single,spotify:track:3Dgmyz32dxvtxvUTPS0CUI,0.429,0.258,7,-16.967,0.0549,0.957,0.893,0.115,0.0972,78.809,112353,https://www.youtube.com/watch?v=EXgNlueMu6k,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",31/10/20,florianchristlVEVO,534308,20158,374,TRUE,TRUE,47086826
366,Patrick Watson,https://open.spotify.com/artist/7bPs6jf983f0bjRAt1yxDM,Je te laisserai des mots,Je te laisserai des mots,single,spotify:track:0V5cvmTKsYmF5FmGGEAfmS,0.303,0.187,2,-16.757,0.0356,0.989,0.489,0.101,0.213,132.731,160853,https://www.youtube.com/watch?v=mcdO9UP0hp8,Je te laisserai des mots,21/9/22,Patrick Watson - Topic,88490455,1939359,3259,TRUE,TRUE,427523589
367,Patrick Watson,https://open.spotify.com/artist/7bPs6jf983f0bjRAt1yxDM,Ode to Vivian - Rework,Ode to Vivian (Rework),single,spotify:track:18oB9NlhCMSzlte5KAj5tl,0.451,0.023,0,-29.372,0.0364,0.973,0.915,0.104,0.226,132.813,96625,https://www.youtube.com/watch?v=lcuMwAt3MjI,Ode to Vivian (Rework),24/7/22,Patrick Watson - Topic,86950,955,7,TRUE,TRUE,5016602
368,Patrick Watson,https://open.spotify.com/artist/7bPs6jf983f0bjRAt1yxDM,Lost With You,Lost With You,single,spotify:track:4ZJXI6GhniCI0kSuin51lF,0.373,0.157,4,-16.714,0.0331,0.98,0.0103,0.0837,0.319,77.483,175644,https://www.youtube.com/watch?v=EwqNIMlmkzs,Patrick Watson - Lost With You (Official Video),13/4/22,Patrick Watson,2273744,68852,1275,TRUE,TRUE,26635618
369,Patrick Watson,https://open.spotify.com/artist/7bPs6jf983f0bjRAt1yxDM,Sit Down Beside Me,Sit Down Beside Me,single,spotify:track:5sQumEFLTZ7OWMbKg7Pq0J,0.309,0.333,3,-13.012,0.0311,0.967,0.594,0.274,0.272,144.553,272467,https://www.youtube.com/watch?v=zgwdQVHpAR0,Sit Down Beside Me,23/8/22,Patrick Watson - Topic,8784488,240853,1141,TRUE,TRUE,23145970
370,Patrick Watson,https://open.spotify.com/artist/7bPs6jf983f0bjRAt1yxDM,Mélancolie,Mélancolie,single,spotify:track:7sybHzhjxg2vqSVBCY4u7t,0.306,0.331,8,-12.953,0.0648,0.945,0.0263,0.359,0.576,170.721,162286,https://www.youtube.com/watch?v=O_0y2zojGG4,"Patrick Watson, Safia Nolin - Mélancolie",29-07-2017,i'm cyborg but that's ok,19436,1119,55,FALSE,FALSE,9516698
371,Busta Rhymes,https://open.spotify.com/artist/1YfEcTuGvBQ8xSD1f53UnK,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)","ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)",single,spotify:track:0bzX26mfmUi0djOLemE2b8,0.49,0.923,11,-3.99,0.304,0.0078,1.20E-05,0.11,0.72,79.675,237233,https://www.youtube.com/watch?v=p32T8Re1sTs,"Dr. Dre - ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak) [Official Audio]",27-10-2012,Dr. Dre,2434744,63107,1919,FALSE,TRUE,16694375
372,Busta Rhymes,https://open.spotify.com/artist/1YfEcTuGvBQ8xSD1f53UnK,I Know What You Want (feat. Flipmode Squad),The Remixes,compilation,spotify:track:0xDxS2g775ttrfrwDQl9f8,0.673,0.607,4,-8.855,0.219,0.019,0,0.0708,0.526,86.055,252360,https://www.youtube.com/watch?v=WDaNJW_jEBo,"Busta Rhymes, Mariah Carey - I Know What You Want (Official HD Video) ft. Flipmode Squad",28-10-2007,BustaRhymesVEVO,295026831,2212839,32923,TRUE,TRUE,27414643
373,Paul McCartney,https://open.spotify.com/artist/4STHEaNw4mPZ2tzheohgXB,FourFiveSeconds,FourFiveSeconds,single,spotify:track:78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,2,-5.662,0.0501,0.875,0,0.13,0.354,205.846,188238,https://www.youtube.com/watch?v=kt0g4dWxEBo,"Rihanna, Kanye West, Paul McCartney - FourFiveSeconds",16-06-2019,RihannaVEVO,511194127,2539804,86773,TRUE,TRUE,947117209
374,Hombres G,https://open.spotify.com/artist/60uh2KYYSCqAgJNxcU4DA0,Ay Haiti!,Ay Haiti!,single,spotify:track:3FifroUyur8j5mTM78WuXQ,0.673,0.753,7,-5.002,0.119,0.272,0,0.071,0.424,120.057,311347,https://www.youtube.com/watch?v=IjTktzqfD0o,Ay Haití HQ,03-07-2022,MezclandoPorHaiti,231466,883,71,FALSE,FALSE,61921081
375,Sufjan Stevens,https://open.spotify.com/artist/4MXUO7sVCaFgFjoTI5ox5c,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),single,spotify:track:0oTtnnedK0C4unALxVTPhz,0.365,0.273,4,-16.526,0.038,0.94,0.431,0.109,0.238,132.285,248965,https://www.youtube.com/watch?v=KQT32vW61eI,“Mystery of Love” by Sufjan Stevens from the Call Me By Your Name Soundtrack,13-09-2022,Pitchfork,9612175,204629,4942,FALSE,FALSE,
376,Sufjan Stevens,https://open.spotify.com/artist/4MXUO7sVCaFgFjoTI5ox5c,Visions of Gideon,Call Me by Your Name (Original Motion Picture Soundtrack),compilation,spotify:track:5c9qm0bMYawSyRNUTmUMs5,0.252,0.314,5,-18.197,0.0407,0.942,0.676,0.0892,0.2,75.056,247808,https://www.youtube.com/watch?v=IDgR3FNlsUM,"Sufjan Stevens - Visions of Gideon (From ""Call Me By Your Name"" Soundtrack)",30-10-2020,SonySoundtracksVEVO,17645535,224423,4391,TRUE,TRUE,141143374
